time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_gusts_10m (km/h),dew_point_2m (°C)
2025-09-06 10:00,22,85,0,9.5,21.8,18,19.4
2025-09-06 11:00,22,86,0,9.4,21.1,17.6,19.5
2025-09-06 12:00,23.4,81,0,7.6,19,18.7,20
2025-09-06 13:00,24.8,77,0,8.1,12.6,19.4,20.5
2025-09-06 14:00,26.5,71,0,9.4,13.7,23.4,20.8
2025-09-06 15:00,28.6,63,0,10.4,15.1,27,21
2025-09-06 16:00,29.9,59,0,15.2,22.1,41.8,21
2025-09-06 17:00,28.2,63,3.8,24.9,35,50.8,20.5
2025-09-06 18:00,24.5,85,0.9,9.4,13.8,52.2,21.8
2025-09-06 19:00,27.1,76,0.2,7.1,10.1,29.2,22.4
2025-09-06 20:00,23.9,83,6.7,14.8,22,31.7,20.8
2025-09-06 21:00,22,96,3,10.2,18.6,30.6,21.2
2025-09-06 22:00,22,95,3.4,4.2,5.8,19.8,21.1
2025-09-06 23:00,22,96,0.2,7,13.6,14.4,21.3
2025-09-07 0:00,21.6,98,0,4.9,11.8,12.6,21.2
2025-09-07 1:00,21,94,0.7,8.9,18,18,20
2025-09-07 2:00,20.1,95,0.9,8.4,17.7,16.6,19.2
2025-09-07 3:00,19.9,96,0.4,8.4,17.7,16.6,19.2
2025-09-07 4:00,19.7,97,0.6,4.4,9.4,15.5,19.2
2025-09-07 5:00,19.4,97,1.5,5.4,9.6,9.7,19
2025-09-07 6:00,19,98,1.6,4.4,7.9,11.2,18.6
2025-09-07 7:00,18.8,97,1.2,3.1,5.4,9,18.2
2025-09-07 8:00,18.5,98,0.9,4,7.1,7.9,18.2
2025-09-07 9:00,18.3,98,0.3,3.8,7.9,8.3,17.9
2025-09-07 10:00,18.2,97,0.9,3.1,6.2,7.9,17.8
2025-09-07 11:00,18.1,95,3.6,2.2,2.7,11.9,17.4
2025-09-07 12:00,18.1,96,0.9,3.3,5.1,13,17.4
2025-09-07 13:00,17.5,93,0.5,1.6,2.5,7.9,16.2
2025-09-07 14:00,17.8,90,0.5,5.2,7.2,11.9,16.1
2025-09-07 15:00,17.5,95,1.4,7.5,10.8,15.5,16.7
2025-09-07 16:00,17.7,94,1.6,8.3,12.3,16.9,16.8
2025-09-07 17:00,18.7,79,0.4,7.3,10.6,19.4,15.1
2025-09-07 18:00,18.9,72,0,3.6,5.2,17.3,13.6
2025-09-07 19:00,20,67,0,2.9,4.2,12.2,13.8
2025-09-07 20:00,21.1,64,0,5.5,7.7,16.2,14.1
2025-09-07 21:00,21.5,61,0,6.7,9.6,17.6,13.8
2025-09-07 22:00,21.7,56,0,5.5,10.1,16.9,12.6
2025-09-07 23:00,20,60,0,6.9,17.5,11.9,12.1
2025-09-08 0:00,18.6,58,0,10.8,25.8,20.5,10.1
2025-09-08 1:00,17.9,62,0,13.2,28.3,25.2,10.6
2025-09-08 2:00,17.2,67,0,10,23.2,25.2,11.1
2025-09-08 3:00,16.5,69,0,8.3,21.3,19.1,10.9
2025-09-08 4:00,16,70,0,7,19.2,15.8,10.6
2025-09-08 5:00,16,70,0,6.5,17.8,13.3,10.4
2025-09-08 6:00,15.1,70,0,6.7,18.2,12.2,9.8
2025-09-08 7:00,14.4,72,0,6.3,17.4,12.2,9.4
2025-09-08 8:00,13.4,75,0,6.8,17.3,12.2,9.1
2025-09-08 9:00,12.8,76,0,7.7,19.3,14.4,8.6
2025-09-08 10:00,12.3,76,0,6.6,18.9,14.4,8.1
2025-09-08 11:00,12.4,74,0,5.8,17.6,11.5,7.9
2025-09-08 12:00,13.9,73,0,7,17.2,12.6,9.1
2025-09-08 13:00,15.9,67,0,5,10.3,13.7,9.9
2025-09-08 14:00,18.2,59,0,6.7,10.1,18.4,10.1
2025-09-08 15:00,19.5,50,0,9.7,13.9,24.8,8.8
2025-09-08 16:00,20.4,45,0,10.4,14.8,27.4,8.1
2025-09-08 17:00,21,44,0,8.6,12.1,26.6,8.2
2025-09-08 18:00,21.5,43,0,7.9,11,23.8,8.4
2025-09-08 19:00,21.8,43,0,7.5,10.5,22.3,8.6
2025-09-08 20:00,21.8,44,0,7.8,10.8,21.2,8.9
2025-09-08 21:00,21.4,45,0,9.8,13.8,23,8.9
2025-09-08 22:00,20.4,50,0,9.4,16.3,23,9.6
2025-09-08 23:00,18.6,62,0,5.3,14.7,19.4,11.1
2025-09-09 0:00,17.4,68,0,5.2,14.9,9.4,11.4
2025-09-09 1:00,16.5,74,0,4.6,12.9,13.3,11.8
2025-09-09 2:00,15.6,78,0,4.5,12.7,7.9,11.9
2025-09-09 3:00,15.2,78,0,1.5,8.3,7.2,11.5
2025-09-09 4:00,14.2,83,0,2.3,3.3,4,11.4
2025-09-09 5:00,13.3,88,0,3.4,5.5,5.4,11.4
2025-09-09 6:00,12.9,89,0,4.5,8.9,7.6,11.1
2025-09-09 7:00,12.8,87,0,5.3,13,9,10.6
2025-09-09 8:00,12.7,84,0,6.7,17.3,11.9,10.1
2025-09-09 9:00,12.8,84,0,7.6,19,13.3,10.1
2025-09-09 10:00,12.6,86,0,8.4,20.5,15.5,10.4
2025-09-09 11:00,12.8,87,0,8.7,20.6,15.8,10.6
2025-09-09 12:00,14.4,81,0,8.1,20.4,17.6,11.2
2025-09-09 13:00,16.3,72,0,7.5,16,18.4,11.3
2025-09-09 14:00,18.5,65,0,10.3,15.8,25.2,11.9
2025-09-09 15:00,20,54,0,13.8,20.2,32.4,10.4
2025-09-09 16:00,20.9,50,0,13.9,19.9,33.8,9.9
2025-09-09 17:00,21.5,50,0,12.7,18.2,33.1,10.6
2025-09-09 18:00,21.8,47,0,13.4,19.1,32.8,9.9
2025-09-09 19:00,21.8,47,0,13.2,18.9,33.1,9.9
2025-09-09 20:00,21.5,50,0,12.7,18.4,31.7,10.7
2025-09-09 21:00,21,56,0,12.8,18.9,30.2,11.8
2025-09-09 22:00,19.9,62,0,11.2,18.1,29.2,12.5
2025-09-09 23:00,18.7,71,0,5.9,14.8,23.8,13.4
2025-09-10 0:00,17.5,78,0,5,14.3,11.2,13.7
2025-09-10 1:00,17,79,0,4.8,14.1,10.8,13.3
2025-09-10 2:00,16.8,79,0,7.7,18.8,13.7,13.1
2025-09-10 3:00,16.5,74,0,8.7,20.5,16.6,11.9
2025-09-10 4:00,16,74,0,9,21.2,17.3,11.4
2025-09-10 5:00,15.9,74,0,9.9,22.5,19.1,11.3
2025-09-10 6:00,15.7,77,0,9,21,19.4,11.8
2025-09-10 7:00,15.4,84,0,9.7,21.2,18.4,12.6
2025-09-10 8:00,15.4,84,0,11.6,23.5,23,12.8
2025-09-10 9:00,15,81,0,11.8,23.4,23.8,11.8
2025-09-10 10:00,15.1,77,0,12.9,24.3,26.3,11.1
2025-09-10 11:00,15.2,75,0,12.5,23.9,26.3,10.9
2025-09-10 12:00,15.4,75,0,10.7,20.7,25.6,10.9
2025-09-10 13:00,15.6,85,0.6,13.2,23.6,27.7,13.1
2025-09-10 14:00,16.5,83,0.2,12.3,20.5,26.6,13.6
2025-09-10 15:00,16.8,82,0.1,12.2,19.7,27.4,13.8
2025-09-10 16:00,17.4,79,0.1,13.2,21,29.2,13.8
2025-09-10 17:00,19,74,0,13.3,20.4,31.7,14.2
2025-09-10 18:00,19,73,0,12.6,19.2,31,14.1
2025-09-10 19:00,19.3,72,0,10.3,15.7,28.4,14.1
2025-09-10 20:00,19.4,71,0,9.3,14.7,23.4,14
2025-09-10 21:00,19.9,68,0,9.1,14.7,21.2,13.8
2025-09-10 22:00,20.1,66,0,8,13.9,20.5,13.6
2025-09-10 23:00,19.5,71,0,4.9,13.2,17.3,14.1
2025-09-11 0:00,18.4,77,0,3.6,11.2,9,14.2
2025-09-11 1:00,20,75,0,2.3,7.9,4,15.5
2025-09-11 2:00,19.5,77,0,4.2,11.4,7.2,15.4
2025-09-11 3:00,18.8,80,0,4.4,12,6.8,15.2
2025-09-11 4:00,17.8,81,0,5.4,14.8,9,14.4
2025-09-11 5:00,17.2,80,0,6.5,17.4,11.5,13.7
2025-09-11 6:00,16.5,80,0,6.7,17.9,12.6,13
2025-09-11 7:00,15.9,81,0,5.8,17.6,12.2,12.7
2025-09-11 8:00,15.3,83,0,5,15.7,10.1,12.5
2025-09-11 9:00,14.9,83,0,4.4,14.2,7.6,12.1
2025-09-11 10:00,14.7,83,0,3.6,12.5,6.5,11.9
2025-09-11 11:00,14.6,84,0,2.4,9.9,5.4,11.8
2025-09-11 12:00,16.4,77,0,3.3,9.1,7.6,12.4
2025-09-11 13:00,18.7,69,0,3.9,6.9,12.6,13
2025-09-11 14:00,21.2,59,0,3.3,4.9,13.3,12.9
2025-09-11 15:00,23.1,53,0,3.1,4.2,13.7,12.9
2025-09-11 16:00,24.3,47,0,2.7,3.7,14,12.4
2025-09-11 17:00,25.2,43,0,3.2,4.3,14.8,11.6
2025-09-11 18:00,26,39,0,3.8,5.1,15.5,10.9
2025-09-11 19:00,26.4,37,0,4.5,6.2,15.8,10.4
2025-09-11 20:00,26.4,37,0,7.6,10.3,20.5,10.4
2025-09-11 21:00,25.7,37,0,9.9,13.7,23.4,10
2025-09-11 22:00,24.8,39,0,7.7,13.2,23.4,9.9
2025-09-11 23:00,22.8,56,0,3.6,10,16.2,13.6
2025-09-12 0:00,21,60,0,3.3,10.1,5,12.9
2025-09-12 1:00,20.2,61,0,2.2,6.1,3.2,12.6
2025-09-12 2:00,19.1,66,0,3.4,8.3,5.4,12.8
2025-09-12 3:00,18.2,69,0,2.7,10.3,5.4,12.5
2025-09-12 4:00,17,75,0,1.8,6.8,3.6,12.4
2025-09-12 5:00,16.5,76,0,1.8,6.5,2.9,12.2
2025-09-12 6:00,15.8,78,0,2.4,8.2,4.3,12
2025-09-12 7:00,14.9,83,0,4.2,10.2,6.1,11.9
2025-09-12 8:00,14.7,82,0,5.8,16,9.7,11.6
2025-09-12 9:00,14.9,81,0,7.5,20.5,13.3,11.6
2025-09-12 10:00,15.2,80,0,7.4,20.4,13.7,11.8
2025-09-12 11:00,15.4,81,0,7.5,20,13.7,12.1
2025-09-12 12:00,17.1,76,0,8.7,20.1,15.8,12.9
2025-09-12 13:00,19,68,0,8.2,13.9,19.4,13
2025-09-12 14:00,21,59,0,9.4,13.8,23.8,12.8
2025-09-12 15:00,22.8,53,0,8.8,12.3,24.1,12.7
2025-09-12 16:00,23.7,50,0,8.6,12,23.8,12.6
2025-09-12 17:00,24.4,47,0,7.6,10.4,23.8,12.4
2025-09-12 18:00,25,46,0,5.8,7.7,22,12.4
2025-09-12 19:00,25.8,43,0,2.8,3.8,18.4,12.1
2025-09-12 20:00,25.8,43,0,3.2,4.4,13.3,12.2
2025-09-12 21:00,25.5,43,0,3.6,5,11.9,12.1
2025-09-12 22:00,24.9,47,0,3.6,6.5,10.4,12.7
2025-09-12 23:00,23.5,62,0,2.4,6.8,9,15.8
2025-09-13 0:00,21.7,67,0,2.9,5.5,4,15.2
2025-09-13 1:00,20.4,64,0,8.9,19.1,16.6,13.2
2025-09-13 2:00,18.8,70,0,4.9,14.1,16.9,13.2
2025-09-13 3:00,17.8,76,0,4.5,12.6,8.6,13.5
2025-09-13 4:00,17.2,78,0,4.6,12.8,7.6,13.4
2025-09-13 5:00,16.5,83,0,4.4,13.4,8.3,13.6
2025-09-13 6:00,16.1,85,0,2.4,10.4,7.2,13.6
2025-09-13 7:00,15.7,87,0,0.5,5.3,3.6,13.5
2025-09-13 8:00,15.1,90,0,0.4,3.5,2.2,13.4
2025-09-13 9:00,14.6,91,0,0.9,4.5,1.4,13.2
2025-09-13 10:00,14.3,92,0,0.9,5.7,2.9,13.1
2025-09-13 11:00,14.2,94,0,0.6,5.2,1.4,13.2
2025-09-13 12:00,16.5,88,0,1,4.8,5.8,14.4
2025-09-13 13:00,18.5,79,0,1.3,2.7,8.3,14.6
2025-09-13 14:00,20.5,70,0,3.1,4.5,12.2,14.8
2025-09-13 15:00,22.8,58,0,4.3,5.9,16.2,14.2
2025-09-13 16:00,24.6,52,0,4.8,6.6,17.6,14.2
2025-09-13 17:00,26.2,46,0,5.7,7.8,19.4,13.8
2025-09-13 18:00,27.4,41,0,6.4,8.9,19.8,13.1
2025-09-13 19:00,27.5,39,0,9.2,12.5,23,12.4
2025-09-13 20:00,27.8,38,0,9.9,13.7,24.8,12
2025-09-13 21:00,27.5,38,0,7.4,10.6,23.4,11.8
2025-09-13 22:00,26.7,42,0,3.8,7.4,16.9,12.9
2025-09-13 23:00,23.8,56,0,10.7,19,20.2,14.4
2025-09-14 0:00,21.8,68,0,12.4,24.7,24.8,15.6
2025-09-14 1:00,21.2,70,0,12.6,24.6,26.3,15.5
2025-09-14 2:00,20.6,73,0,9.8,21.6,25.2,15.6
2025-09-14 3:00,20.5,74,0,7.8,17.9,19.4,15.8
2025-09-14 4:00,19.9,78,0,5.8,15.2,14.8,15.9
2025-09-14 5:00,19.3,81,0,4.5,12.5,10.8,16
2025-09-14 6:00,18.6,84,0,6.2,14.1,10.8,15.8
2025-09-14 7:00,18.2,85,0,6.4,15.5,12.6,15.8
2025-09-14 8:00,18,87,0,5.2,13.4,11.2,15.8
2025-09-14 9:00,17.5,89,0,4.7,12.6,9.4,15.7
2025-09-14 10:00,16.8,92,0,4.2,11.5,8.3,15.5
2025-09-14 11:00,16.4,94,0,3.3,8.9,6.8,15.4
2025-09-14 12:00,18,86,0,4.2,11.6,10.8,15.6
2025-09-14 13:00,20.4,76,0,3.9,7.1,13.3,16
2025-09-14 14:00,23,64,0,4.2,6,15.1,15.9
2025-09-14 15:00,25.2,52,0,5.3,7.3,18,14.7
2025-09-14 16:00,26.9,44,0,5,6.9,20.5,13.5
2025-09-14 17:00,28.1,37,0,5,6.8,20.2,12.2
2025-09-14 18:00,29,35,0,9.2,12.4,24.5,12.1
2025-09-14 19:00,28.9,35,0,10,13.7,27.4,12
2025-09-14 20:00,28.6,36,0,8.8,12.1,25.9,12.1
2025-09-14 21:00,27.8,38,0,8.4,11.6,22.7,12.1
2025-09-14 22:00,26.1,47,0,8.8,12.6,21.6,14
2025-09-14 23:00,24,59,0,8.2,15.3,20.5,15.6
2025-09-15 0:00,22.6,66,0,7.8,16.3,16.2,15.9
2025-09-15 1:00,22,70,0,5.7,14,17.3,16.2
2025-09-15 2:00,21,79,0,3.7,9.5,10.4,17.1
2025-09-15 3:00,20.3,81,0,1,3.3,5.8,16.9
2025-09-15 4:00,19.6,84,0,0.9,0.9,2.5,16.9
2025-09-15 5:00,19,87,0,0.5,1.8,2.2,16.8
2025-09-15 6:00,18.3,90,0,1.8,3.6,2.5,16.6
2025-09-15 7:00,18,92,0,0.7,2.8,3.2,16.6
2025-09-15 8:00,17.2,95,0,0.5,2.2,1.4,16.4
2025-09-15 9:00,16.6,97,0,0.9,3.9,2.2,16.2
2025-09-15 10:00,16.5,96,0,4.7,11.8,7.6,15.9
2025-09-15 11:00,17.1,89,0,6.8,17.1,11.5,15.2
2025-09-15 12:00,19,79,0,8.1,18.9,14.8,15.4
2025-09-15 13:00,21,73,0,7.1,11.6,18.4,15.9
2025-09-15 14:00,23.1,68,0,8.1,11.8,22,17
2025-09-15 15:00,24.8,57,0,9.8,13.7,26.3,15.6
2025-09-15 16:00,26,47,0,11.5,16.1,29.5,13.8
2025-09-15 17:00,27.1,40,0,12.2,16.9,31.3,12.3
2025-09-15 18:00,27.7,37,0,12.6,17.5,32,11.5
2025-09-15 19:00,27.5,38,0,12.4,17.1,32,12.1
2025-09-15 20:00,26.5,43,0,13.5,18.8,32.4,12.7
2025-09-15 21:00,25.5,44,0,13.5,19.4,32.4,12.4
2025-09-15 22:00,24,50,0,14.5,22.1,32,12.9
2025-09-15 23:00,22.5,59,0,11.8,21,31.3,14.1
2025-09-16 0:00,21.5,64,0,8.9,17.7,23.8,14.4
2025-09-16 1:00,20,75,0,7.2,16.6,15.8,15.5
2025-09-16 2:00,19.6,77,0,7.4,17.3,14.8,15.5
2025-09-16 3:00,19.2,80,0,7,16.8,14,15.7
2025-09-16 4:00,18.8,83,0,6.4,15.8,13,15.8
2025-09-16 5:00,18.6,81,0,6.9,16.1,12.6,15.4
2025-09-16 6:00,18.4,77,0,7.9,18.1,14.4,14.2
2025-09-16 7:00,18.1,74,0,8.7,19.5,16.2,13.4
2025-09-16 8:00,17.9,74,0,9.2,20.3,17.3,13.2
2025-09-16 9:00,17.6,76,0,9.6,21,18,13.4
2025-09-16 10:00,17.1,80,0,10.6,22.7,19.8,13.8
2025-09-16 11:00,16.9,86,0,10.7,22.8,20.5,14.5
2025-09-16 12:00,18.3,82,0,12,22.8,25.9,15.1
2025-09-16 13:00,19.1,81,0,11.2,17.7,24.8,15.9
2025-09-16 14:00,20,75,0,11.1,17,26.3,15.4
2025-09-16 15:00,21.6,60,0,11.2,16.6,27,13.6
2025-09-16 16:00,23.2,49,0,15,21.6,35.3,12.1
2025-09-16 17:00,24.2,44,0,16,23.3,37.1,11.3
2025-09-16 18:00,24.3,41,0,16.9,24.8,38.2,10.3
2025-09-16 19:00,23.8,43,0,16.7,24.5,38.9,10.6
2025-09-16 20:00,22.6,51,0,15,22.1,38.2,11.9
2025-09-16 21:00,20.6,63,0.2,12.7,19.3,33.8,13.4
2025-09-16 22:00,20.8,62,0.1,11,17.6,27.7,13.1
2025-09-16 23:00,20.4,51,0,9.4,19.4,23,9.8
2025-09-17 0:00,19.8,48,0,10.7,21.9,21.2,8.4
2025-09-17 1:00,19.4,54,0,13.8,26.3,27.7,9.7
2025-09-17 2:00,19.1,56,0,12.8,24.5,28.4,10.1
2025-09-17 3:00,19,55,0,14,26.4,28.8,9.8
2025-09-17 4:00,17.7,62,4.2,6,15.8,28.8,10.2
2025-09-17 5:00,16.2,75,7.4,13.6,25,22.7,11.9
2025-09-17 6:00,16.8,70,0,14.5,27.7,27.4,11.2
2025-09-17 7:00,16.9,71,0,15.2,29.9,29.9,11.6
2025-09-17 8:00,16.6,75,1.1,14.8,28.1,29.9,12.2
2025-09-17 9:00,16.5,80,0,12.2,24.2,26.6,13.1
2025-09-17 10:00,16.2,83,0,13.4,26,24.8,13.4
2025-09-17 11:00,16.4,84,0,15,28.6,29.5,13.6
2025-09-17 12:00,17.1,80,0,15.7,28.6,32.4,13.6
2025-09-17 13:00,18.4,71,0.1,13.1,20.8,28.8,13.1
2025-09-17 14:00,18.6,71,0.6,13.2,20.4,29.2,13.1
2025-09-17 15:00,19.5,65,0,12.2,18.9,28.8,12.8
2025-09-17 16:00,19.5,66,0.2,12.4,18.6,27.4,13.1
2025-09-17 17:00,20.1,69,0.4,12,17.8,29.5,14.3
2025-09-17 18:00,20.5,77,3.1,12.5,18.2,29.2,16.3
2025-09-17 19:00,20.6,78,1.1,12.4,19.6,27.7,16.6
2025-09-17 20:00,20.9,74,0.1,12.7,20.2,27.4,16
2025-09-17 21:00,20.8,75,0,13.3,21.8,29.9,16.1
2025-09-17 22:00,20.1,78,1.6,13.3,22.9,27.7,16
2025-09-17 23:00,18.8,89,9.9,11.2,20.6,24.5,16.9
2025-09-18 0:00,18.6,90,0.5,13.6,25.4,28.1,17
2025-09-18 1:00,18.9,97,0.2,6.2,14.3,13,18.4
2025-09-18 2:00,18.5,97,0.2,4,12.2,10.8,18
2025-09-18 3:00,18.9,95,0,4.7,9.7,7.9,18.1
2025-09-18 4:00,18.6,97,0,5.4,10,9.4,18.1
2025-09-18 5:00,18.5,97,0,6.5,12.5,11.5,18.1
2025-09-18 6:00,18.5,97,0,7,14.1,11.9,18
2025-09-18 7:00,18.5,96,0,6.3,13.9,11.9,17.9
2025-09-18 8:00,18.4,96,0,6.8,14.6,11.9,17.7
2025-09-18 9:00,18.1,95,0,5.5,12.8,11.9,17.4
2025-09-18 10:00,18.1,94,0,4.7,11,9.7,17.1
2025-09-18 11:00,18.2,92,0,3.1,8.2,7.6,17
2025-09-18 12:00,18.6,92,0,3.3,7.6,8.3,17.4
2025-09-18 13:00,20,86,0,1.9,2.3,10.4,17.5
2025-09-18 14:00,21.6,77,0,3.8,4.9,14.4,17.5
2025-09-18 15:00,22.9,70,0,5.8,7.7,18.4,17.1
2025-09-18 16:00,24.2,65,0,6,8,20.2,17.1
2025-09-18 17:00,25.3,60,0,6.2,8.1,19.8,17
2025-09-18 18:00,26.1,56,0,7.6,10.1,22,16.6
2025-09-18 19:00,26.7,51,0,8.7,11.7,23,15.7
2025-09-18 20:00,27,47,0,8.9,12.3,23,14.8
2025-09-18 21:00,27.1,46,0,8.6,12.8,22.3,14.4
2025-09-18 22:00,26.2,51,0,7.1,14.2,20.2,15.4
2025-09-18 23:00,24,62,0,6.9,17.8,15.1,16.2
2025-09-19 0:00,22.9,63,0,8.7,22.3,15.8,15.4
2025-09-19 1:00,22.2,67,0,8,19.8,15.1,15.9
2025-09-19 2:00,20.7,72,0,7.8,20,14.4,15.4
2025-09-19 3:00,19.6,65,0,6.9,20.1,14,12.8
2025-09-19 4:00,18.5,65,0,5.9,17.8,12.2,11.9
2025-09-19 5:00,18,68,0,5.3,15.9,9.4,12
2025-09-19 6:00,17.8,70,0,5.1,14.3,8.3,12.4
2025-09-19 7:00,17.4,72,0,5.8,15,9.7,12.2
2025-09-19 8:00,17,75,0,7.1,17.4,13,12.5
2025-09-19 9:00,16.5,77,0,7.1,17.9,13.3,12.6
2025-09-19 10:00,16.3,79,0,5.7,16.2,12.6,12.7
2025-09-19 11:00,16.2,81,0,5,14.7,10.1,12.9
2025-09-19 12:00,18.4,74,0,6,14.2,11.9,13.6
2025-09-19 13:00,21.5,65,0,4,13.8,12.2,14.6
2025-09-19 14:00,24.4,56,0,5.5,8.1,16.6,15.1
2025-09-19 15:00,26.2,53,0,6.9,9.7,20.2,15.8
2025-09-19 16:00,27.5,49,0,9,12.4,24.5,15.9
2025-09-19 17:00,28.4,45,0,10.5,14.7,27.7,15.2
2025-09-19 18:00,29,41,0,11.3,15.8,29.2,14.4
2025-09-19 19:00,29.2,39,0,11.9,16.4,29.5,13.9
2025-09-19 20:00,29,40,0,10.9,15.4,29.5,14.2
2025-09-19 21:00,28.5,42,0,10.2,14.4,26.6,14.3
2025-09-19 22:00,27.5,43,0,8.5,14.9,23.8,13.9
2025-09-19 23:00,25,52,0,7.2,17.6,19.1,14.4
2025-09-20 0:00,23.4,55,0,9,21.8,16.6,13.9
2025-09-20 1:00,22.4,58,0,9,20.5,15.8,13.8
2025-09-20 2:00,21.5,55,0,11,24.5,20.2,11.9
2025-09-20 3:00,20.6,53,0,12.1,26.6,23,10.8
2025-09-20 4:00,19.6,52,0,12.4,26.5,25.2,9.4
2025-09-20 5:00,18.5,53,0,10.3,23.1,24.1,8.7
2025-09-20 6:00,17.8,56,0,9.8,22.5,19.4,8.9
2025-09-20 7:00,17.2,58,0,11.1,24,20.9,8.9
2025-09-20 8:00,16.6,59,0,11.7,24.6,23.4,8.6
2025-09-20 9:00,15.9,60,0,11.7,24.4,22.7,8.1
2025-09-20 10:00,15.4,61,0,12.1,24.6,23.4,7.9
2025-09-20 11:00,14.9,61,0,12.1,24.7,23.8,7.6
2025-09-20 12:00,15.8,57,0,11.5,22.8,25.2,7.2
2025-09-20 13:00,17.6,48,0,14.3,21.8,32.8,6.3
2025-09-20 14:00,19.5,41,0,13.5,20.2,33.8,6.1
2025-09-20 15:00,21.4,38,0,12.2,17.5,33.1,6.3
2025-09-20 16:00,22.9,35,0,11.7,16.6,32,6.8
2025-09-20 17:00,24,34,0,11.1,15.4,31.7,7.1
2025-09-20 18:00,24.5,34,0,10,13.8,30.6,7.8
2025-09-20 19:00,24.3,37,0,10.6,14.3,29.5,8.9
2025-09-20 20:00,23.6,40,0,11.2,15.2,30.2,9.2
2025-09-20 21:00,22.9,41,0,10.7,15,29.9,9.1
2025-09-20 22:00,21.8,47,0,11.7,17.2,27.7,10
2025-09-20 23:00,20.2,56,0,10.4,18.1,27.4,11.2
2025-09-21 0:00,19.1,63,0,10.2,18.3,20.5,11.9
2025-09-21 1:00,17.5,72,0,8.2,16,19.1,12.4
2025-09-21 2:00,17,76,0,7.1,15.4,15.8,12.7
2025-09-21 3:00,16.7,78,0,5,13.7,13,12.9
2025-09-21 4:00,16.2,82,0,4.3,12.9,9,13.1
2025-09-21 5:00,16.1,81,0,5.2,14.4,9,12.8
2025-09-21 6:00,15.8,81,0,5.5,14.8,9.7,12.6
2025-09-21 7:00,15.3,82,0,5.1,14.1,9.7,12.2
2025-09-21 8:00,15.1,81,0,6.9,16,11.9,11.9
2025-09-21 9:00,14.9,81,0,7.8,18.1,14.4,11.8
2025-09-21 10:00,14.6,83,0,7.9,18,14.4,11.8
2025-09-21 11:00,14.5,84,0,7.6,17.3,14.8,11.9
2025-09-21 12:00,15.6,80,0,8.5,17.5,15.5,12.1
2025-09-21 13:00,17.1,71,0,7.1,11.7,18.4,11.8
2025-09-21 14:00,19.2,60,0,10.1,14.8,25.6,11.4
2025-09-21 15:00,20.2,53,0,11.6,16.6,29.5,10.4
2025-09-21 16:00,21,50,0,12.6,17.8,32.4,10.2
2025-09-21 17:00,21.2,48,0,13.4,18.6,34.6,9.9
2025-09-21 18:00,21.3,44,0,12.3,17,34.2,8.7
2025-09-21 19:00,21.2,41,0,11.4,15.8,32,7.6
2025-09-21 20:00,21.1,40,0,11.3,15.9,29.9,7
2025-09-21 21:00,20.6,43,0,12.8,18.3,31,7.4
2025-09-21 22:00,19.4,51,0,10.9,16.2,30.6,8.9
2025-09-21 23:00,17.8,58,0,8.6,15.8,24.5,9.4
2025-09-22 0:00,16.9,63,0,7.6,15.1,17.3,9.7
2025-09-22 1:00,16,67,0,5.8,12,14,9.9
2025-09-22 2:00,15.4,71,0,3.5,10.4,10.8,10.2
2025-09-22 3:00,15.1,73,0,4.1,11.8,7.2,10.2
2025-09-22 4:00,14.5,78,0,3.5,10.8,7.6,10.8
2025-09-22 5:00,14.2,80,0,1.4,8.3,5.8,10.8
2025-09-22 6:00,13.9,82,0,0.4,5.8,2.9,10.9
2025-09-22 7:00,13.2,84,0,2.3,1.6,4.7,10.6
2025-09-22 8:00,12.6,88,0,4,5.6,7.6,10.6
2025-09-22 9:00,12.4,88,0,3.1,5.6,7.2,10.6
2025-09-22 10:00,11.9,91,0,3,5.1,5.8,10.4
2025-09-22 11:00,11.9,90,0,4.8,7.9,7.9,10.2
2025-09-22 12:00,13.6,80,0,4.2,8.6,11.5,10.3
2025-09-22 13:00,15.9,71,0,1.2,2.1,9.7,10.8
2025-09-22 14:00,17.9,64,0,2.7,4,13.3,10.9
2025-09-22 15:00,19.6,52,0,4.7,6.6,17.3,9.5
2025-09-22 16:00,21,45,0,5.4,7.4,18.7,8.6
2025-09-22 17:00,21.9,44,0,6.2,8.3,19.4,9.1
2025-09-22 18:00,23,46,0,6.8,9.3,21.6,10.8
2025-09-22 19:00,24.4,48,0,8.7,12.2,24.1,12.6
2025-09-22 20:00,25,47,0,11,14.9,27.7,12.9
2025-09-22 21:00,24.5,50,0,10.7,15.1,28.4,13.3
2025-09-22 22:00,24,52,0,8.8,13,25.6,13.5
2025-09-22 23:00,22.2,63,0,1.3,6.9,19.8,14.9
2025-09-23 0:00,21.2,64,0,7,10.8,10.8,14.1
2025-09-23 1:00,20,72,0,6.7,14.5,13,14.9
2025-09-23 2:00,19.1,79,0,6.8,14.4,12.6,15.4
2025-09-23 3:00,18.5,84,0,9,19.1,16.9,15.6
2025-09-23 4:00,18.1,86,0,9.2,19.5,17.3,15.7
2025-09-23 5:00,17.9,86,0,10.1,20.7,19.4,15.6
2025-09-23 6:00,17.5,87,0,9.5,20,19.4,15.4
2025-09-23 7:00,17.2,89,0,9.1,19.3,18,15.4
2025-09-23 8:00,17,92,0,9.6,20.6,18.4,15.8
